trader_id,period_start,pnl_net,trades,win_rate,expectancy,pnl_std,e_sd,hold_min_median,buy_share,volume_mean,warning_breaches,critical_breaches,warning_metrics,critical_metrics,consecutive_negative,robust_score,mahalanobis,psi_expectancy,status
2026-04_Quantum_US30_SingleTrader,2024-04-08,2989.36,6,0.6666666666666666,498.2266666666667,907.257616284739,0.5491567750149372,18.1382,0.8333333333333334,9.166666666666666,1,0,pnl_std,,0,2.6063095690297833,1.2547548571788867,10.497798598519744,RED
2026-04_Quantum_US30_SingleTrader,2024-04-15,-216.87,6,0.5,-36.145,583.4395641966698,-0.06195157513832229,38.99520833333333,0.3333333333333333,6.8500000000000005,0,0,,,1,1.3538484219028355,1.9752687016217687,8.999441688805046,RED
2026-04_Quantum_US30_SingleTrader,2024-04-22,3825.94,10,0.5,382.594,963.4238639491273,0.3971190815553667,36.81359166666667,0.8,9.45,1,0,pnl_std,,0,2.52112880659704,1.8407856149721833,10.595699333892501,RED
2026-04_Quantum_US30_SingleTrader,2024-04-29,-1084.4499999999998,9,0.3333333333333333,-120.49444444444443,773.2413847097023,-0.15583030969000916,71.73671666666668,1.0,11.166666666666666,2,1,buy_share_high|pnl_std,buy_share_high,1,2.101318623836933,1.7772404977954912,8.894559147403548,RED
2026-04_Quantum_US30_SingleTrader,2024-05-06,-669.6,1,0.0,-669.6,,,41.66415,0.0,10.8,0,0,,,2,4.022395487432091,4.016676909494035,8.844953206968624,RED
2026-04_Quantum_US30_SingleTrader,2024-05-13,421.78999999999996,5,0.6,84.35799999999999,585.2307316947736,0.14414485677419417,123.73048333333332,0.4,9.5,1,0,hold_min_median,,0,1.8172796376330513,2.2635140599921835,8.795236971827812,RED
2026-04_Quantum_US30_SingleTrader,2024-05-20,-213.75,7,0.2857142857142857,-30.535714285714285,510.27496335659214,-0.059841686303498315,59.971516666666666,0.7142857142857143,7.414285714285714,0,0,,,1,1.120461059554749,1.0463300994306262,8.816916248471125,RED
2026-04_Quantum_US30_SingleTrader,2024-05-27,1805.88,4,0.5,451.47,1296.7046330088695,0.34816718357241494,14.302133333333332,0.0,11.85,2,0,pnl_std|volume_mean,,0,3.695998698614749,3.407730525191435,8.909243306033924,RED
2026-04_Quantum_US30_SingleTrader,2024-06-03,5362.39,6,0.8333333333333334,893.7316666666667,896.6170831612939,0.996781885434913,73.261875,0.3333333333333333,10.183333333333332,1,0,pnl_std,,0,3.821840057041317,2.458670915097376,8.859704293714831,RED
2026-04_Quantum_US30_SingleTrader,2024-06-10,3394.17,10,0.5,339.41700000000003,1184.215683236518,0.28661755185707144,47.86753333333333,0.9,13.219999999999999,2,0,pnl_std|volume_mean,,0,2.97901995353459,1.9307934647567533,10.550530303208141,RED
2026-04_Quantum_US30_SingleTrader,2024-06-17,2200.92,6,0.5,366.82,1258.6678916060425,0.291435097730143,55.83920833333333,0.6666666666666666,12.483333333333334,2,0,pnl_std|volume_mean,,0,2.75843778598209,1.0336916941550842,12.433855885838662,RED
2026-04_Quantum_US30_SingleTrader,2024-06-24,3272.5,8,0.5,409.0625,1423.420199667487,0.2873800021213396,52.484208333333335,1.0,14.424999999999999,3,1,buy_share_high|pnl_std|volume_mean,buy_share_high,0,3.3668374379337043,1.4658324477555227,12.444258400947378,RED
2026-04_Quantum_US30_SingleTrader,2024-07-01,127.95000000000005,6,0.3333333333333333,21.325000000000006,1418.4483602690652,0.015034033382755555,67.37686666666667,0.8333333333333334,14.566666666666668,2,0,pnl_std|volume_mean,,0,2.356252367682742,1.2161795130212052,10.598331752179009,RED
2026-04_Quantum_US30_SingleTrader,2024-07-08,-576.4200000000001,4,0.5,-144.10500000000002,790.163831176801,-0.18237357154829856,70.83645833333333,1.0,10.0,2,1,buy_share_high|pnl_std,buy_share_high,1,1.9478670800250681,1.5625996249305625,8.898100306212854,RED
2026-04_Quantum_US30_SingleTrader,2024-07-15,-2091.5,11,0.18181818181818182,-190.13636363636363,722.7902545313228,-0.26305883684009174,40.26291666666667,1.0,8.30909090909091,1,1,buy_share_high,buy_share_high,2,2.2455203714507035,2.5480004731913137,8.91889995163967,RED
2026-04_Quantum_US30_SingleTrader,2024-07-22,316.4200000000001,5,0.4,63.28400000000001,1080.4984343024287,0.05856926580449536,12.581066666666667,1.0,10.48,2,1,buy_share_high|pnl_std,buy_share_high,0,2.0720721924504644,1.5891904221095383,8.939522578572621,RED
2026-04_Quantum_US30_SingleTrader,2024-07-29,-67.44000000000005,9,0.4444444444444444,-7.493333333333339,759.6743521239874,-0.009863875636162511,32.8251,1.0,8.511111111111111,1,1,buy_share_high,buy_share_high,1,1.6219554972934096,1.55563338221446,8.896664405875564,RED
2026-04_Quantum_US30_SingleTrader,2024-08-05,3693.04,5,0.6,738.608,1587.2586243804126,0.4653356350722719,71.97518333333333,0.4,15.719999999999999,2,0,pnl_std|volume_mean,,0,4.476271312067959,2.1515942210383483,7.445220989947413,RED
2026-04_Quantum_US30_SingleTrader,2024-08-12,4513.530000000001,9,0.5555555555555556,501.5033333333334,1258.5330238913082,0.39848245839645535,16.315183333333334,0.8888888888888888,10.988888888888889,1,0,pnl_std,,0,3.2881044165603166,1.6000233621648488,9.000350661658487,RED
2026-04_Quantum_US30_SingleTrader,2024-08-19,-3310.11,9,0.3333333333333333,-367.79,873.3428628265075,-0.4211289925810761,28.071283333333334,1.0,11.733333333333333,3,1,buy_share_high|pnl_std|volume_mean,buy_share_high,1,2.8411861950678947,1.7226424614977978,8.957642391409637,RED
2026-04_Quantum_US30_SingleTrader,2024-08-26,-207.5999999999999,9,0.3333333333333333,-23.066666666666656,1484.152059544439,-0.015541983396059146,31.509233333333334,0.5555555555555556,15.722222222222221,2,0,pnl_std|volume_mean,,2,3.052142815974647,2.030454276783078,8.977629619536792,RED
2026-04_Quantum_US30_SingleTrader,2024-09-02,4573.1,4,0.75,1143.275,1193.0420092491854,0.9582856187264478,53.841566666666665,0.5,11.875,2,0,pnl_std|volume_mean,,0,4.714458153456499,2.010778617042717,8.855438493447878,RED
2026-04_Quantum_US30_SingleTrader,2024-09-16,258.3,1,1.0,258.3,,,40.13066666666667,0.0,2.1,0,0,,,0,2.18815043877145,4.485256299442812,8.80939905653279,RED
2026-04_Quantum_US30_SingleTrader,2024-10-07,3642.4,2,1.0,1821.2,18.455486988968826,98.68067968558965,32.706183333333335,0.0,14.5,1,0,volume_mean,,0,6.222833860225625,4.652072514678556,10.46838640186845,RED
2026-04_Quantum_US30_SingleTrader,2024-10-14,909.75,4,0.5,227.4375,799.1266424197106,0.28460758023450705,115.70294166666667,1.0,7.5,2,1,buy_share_high|pnl_std,buy_share_high,0,1.9970895833098947,1.5765901117755508,12.375791676293382,RED
2026-04_Quantum_US30_SingleTrader,2024-10-21,-1887.55,4,0.0,-471.8875,8.13893266958266,-57.97903965510959,40.67176666666667,1.0,7.55,1,1,buy_share_high,buy_share_high,1,2.277942700467448,2.252441659677346,8.869408251498395,RED
2026-04_Quantum_US30_SingleTrader,2024-10-28,5611.05,4,1.0,1402.7625,553.2746475530937,2.5353818509556545,71.51903333333334,0.5,11.4,1,0,volume_mean,,0,4.783763280817908,2.6369260447818155,10.51294764287558,RED
2026-04_Quantum_US30_SingleTrader,2024-11-04,6825.64,3,0.6666666666666666,2275.2133333333336,2135.8549877117907,1.0652471007738413,23.86981666666667,0.3333333333333333,19.566666666666666,2,0,pnl_std|volume_mean,,0,8.875828686898146,3.347429529286012,8.843511830935052,RED
2026-04_Quantum_US30_SingleTrader,2024-11-11,5065.12,7,0.42857142857142855,723.5885714285714,2690.596957600231,0.2689323532402813,30.357016666666667,1.0,24.099999999999998,3,2,buy_share_high|pnl_std|volume_mean,buy_share_high|pnl_std,0,6.038580603633186,2.1709616084554924,10.537238784637118,RED
2026-04_Quantum_US30_SingleTrader,2024-11-18,-9610.01,6,0.0,-1601.6683333333333,505.4780296874106,-3.168621066129839,19.295841666666668,0.6666666666666666,25.8,1,0,volume_mean,,1,6.200311551752805,3.0360294256515794,12.424372842699778,RED
2026-04_Quantum_US30_SingleTrader,2024-11-25,-403.9799999999998,9,0.2222222222222222,-44.88666666666664,2289.7024559645297,-0.019603711630626817,18.08223333333333,1.0,21.855555555555554,3,1,buy_share_high|pnl_std|volume_mean,buy_share_high,2,4.469448803863081,2.318036027320748,10.497798598519744,RED
2026-04_Quantum_US30_SingleTrader,2024-12-02,2572.28,4,0.75,643.07,1663.9435358809503,0.3864734506507976,121.001675,0.5,18.175,2,0,pnl_std|volume_mean,,0,4.830994397035686,2.46792056165836,10.58068175134446,RED
2026-04_Quantum_US30_SingleTrader,2024-12-09,2008.75,4,0.5,502.1875,1792.023030160327,0.28023495878569754,93.82727500000001,0.0,16.85,2,0,pnl_std|volume_mean,,0,4.64114897972346,3.838852595382965,10.515677163352118,RED
2026-04_Quantum_US30_SingleTrader,2024-12-16,995.75,3,0.3333333333333333,331.9166666666667,1484.2291470097646,0.22362899107282053,35.98898333333333,0.6666666666666666,11.166666666666666,1,0,pnl_std,,0,3.138390125079874,2.0070829542284323,10.617364511753735,RED
2026-04_Quantum_US30_SingleTrader,2024-12-23,2029.4900000000002,6,0.5,338.2483333333334,1251.3849043746159,0.2702991958356524,77.243175,0.6666666666666666,11.65,2,0,pnl_std|volume_mean,,0,2.670908296519986,1.1729892908343824,12.378059008250167,RED
2026-04_Quantum_US30_SingleTrader,2024-12-30,3433.39,4,1.0,858.3475,275.1674672358635,3.11936403173801,164.67835,1.0,8.75,2,1,buy_share_high|hold_min_median,buy_share_high,0,3.430918189375318,2.566316535023669,12.38754083101027,RED
2026-04_Quantum_US30_SingleTrader,2025-01-06,936.26,8,0.25,117.0325,1488.911376377769,0.07860273073117169,67.92939166666667,0.75,14.2625,2,0,pnl_std|volume_mean,,0,2.8035863031397446,1.7364165788743253,10.601500401163735,RED
2026-04_Quantum_US30_SingleTrader,2025-01-13,6115.01,5,0.8,1223.002,1469.0882843689144,0.8324904725010265,34.80356666666667,0.8,15.319999999999999,2,0,pnl_std|volume_mean,,0,5.246761306858162,1.808325981602752,10.673800928959688,RED
2026-04_Quantum_US30_SingleTrader,2025-01-20,2731.11,6,0.3333333333333333,455.185,1659.8472544634942,0.27423306498592703,75.955275,0.8333333333333334,13.616666666666667,2,0,pnl_std|volume_mean,,0,3.4477422555041324,1.5169479712520868,10.629656204905476,RED
2026-04_Quantum_US30_SingleTrader,2025-01-27,15168.96,9,1.0,1685.4399999999998,616.5506933537582,2.7336600512635303,84.80146666666666,1.0,13.700000000000001,2,1,buy_share_high|volume_mean,buy_share_high,0,5.673563698346189,3.1434449432839697,10.643571042001431,RED
2026-04_Quantum_US30_SingleTrader,2025-02-03,1101.95,10,0.4,110.19500000000001,1588.697754831156,0.06936184032796806,24.510975000000002,0.7,15.89,2,0,pnl_std|volume_mean,,0,3.1994608420807427,2.074544058326874,10.657378841706059,RED
2026-04_Quantum_US30_SingleTrader,2025-02-10,2453.6199999999994,6,0.5,408.93666666666655,2177.2316562981227,0.18782414148890728,23.844683333333332,0.5,20.216666666666665,2,0,pnl_std|volume_mean,,0,4.602192478308214,2.0020011646466487,10.671228234383882,RED
2026-04_Quantum_US30_SingleTrader,2025-02-17,8477.4,3,1.0,2825.7999999999997,61.15521236983791,46.20701802016307,186.99223333333333,1.0,22.900000000000002,3,1,buy_share_high|hold_min_median|volume_mean,buy_share_high,0,8.835458789360192,5.6751749104050475,10.517589112406974,RED
2026-04_Quantum_US30_SingleTrader,2025-02-24,13375.2,7,0.7142857142857143,1910.7428571428572,2453.4299105926125,0.7788047455088406,46.386100000000006,0.2857142857142857,26.87142857142857,2,1,pnl_std|volume_mean,pnl_std,0,8.846351287627899,3.3194497012194977,10.531486990444407,RED
2026-04_Quantum_US30_SingleTrader,2025-03-03,-4236.860000000001,9,0.2222222222222222,-470.7622222222223,2031.373753976467,-0.23174574413039106,8.872250000000001,0.5555555555555556,23.744444444444444,2,0,pnl_std|volume_mean,,1,5.330028520901948,2.4508944409157234,10.484529440567151,RED
2026-04_Quantum_US30_SingleTrader,2025-03-10,-4885.17,6,0.16666666666666666,-814.195,1869.0664904572016,-0.4356158564486573,4.491066666666667,0.6666666666666666,24.933333333333334,2,0,pnl_std|volume_mean,,2,5.748850319719016,2.126054545987918,10.498399710128876,RED
2026-04_Quantum_US30_SingleTrader,2025-03-17,8946.91,5,0.8,1789.382,2147.333448749868,0.8333042085483932,40.09836666666667,1.0,21.1,3,1,buy_share_high|pnl_std|volume_mean,buy_share_high,0,7.685702420923218,2.503602681963665,10.443577258601644,RED
2026-04_Quantum_US30_SingleTrader,2025-03-24,6441.48,2,1.0,3220.74,33.21987658014402,96.9521964426888,78.88005833333332,1.0,26.1,2,1,buy_share_high|volume_mean,buy_share_high,0,9.618911505139454,6.225577406008116,10.525828557292181,RED
2026-04_Quantum_US30_SingleTrader,2025-03-31,-1823.6399999999999,4,0.25,-455.90999999999997,2485.5651237495267,-0.1834230757600309,46.64685,0.5,26.9,2,2,pnl_std|volume_mean,pnl_std|volume_mean,1,5.804388194586542,2.768343300735885,10.539389460952316,RED
2026-04_Quantum_US30_SingleTrader,2025-04-07,-5259.21,7,0.14285714285714285,-751.3157142857143,1833.914400500172,-0.4096787255069291,8.887116666666666,0.7142857142857143,22.685714285714287,2,0,pnl_std|volume_mean,,2,5.438944302737255,2.0268698346725604,10.552849539880297,RED
2026-04_Quantum_US30_SingleTrader,2025-04-14,-958.0400000000004,6,0.3333333333333333,-159.6733333333334,2058.174447821823,-0.0775800775790976,4.212241666666666,0.6666666666666666,21.583333333333332,2,0,pnl_std|volume_mean,,3,4.177791875933168,1.7891672714365954,12.43385588583866,RED
2026-04_Quantum_US30_SingleTrader,2025-04-21,-4344.64,5,0.2,-868.9280000000001,1408.4997548704082,-0.6169173952607095,13.359133333333334,0.6,20.419999999999998,2,0,pnl_std|volume_mean,,4,5.1156131810501035,1.9896149003375003,12.35536404813001,RED
2026-04_Quantum_US30_SingleTrader,2025-04-28,12493.17,11,0.5454545454545454,1135.7427272727273,2426.9309190584345,0.4679748889240557,22.16978333333333,0.8181818181818182,24.072727272727274,2,1,pnl_std|volume_mean,pnl_std,0,6.875164270800438,2.812056941033756,10.552154463663115,RED
2026-04_Quantum_US30_SingleTrader,2025-05-05,-7537.23,9,0.1111111111111111,-837.4699999999999,1006.1708070948987,-0.8323338285057326,31.864483333333332,1.0,17.688888888888886,3,1,buy_share_high|pnl_std|volume_mean,buy_share_high,1,4.571601367429563,2.308831518016705,10.565644769099944,RED
2026-04_Quantum_US30_SingleTrader,2025-05-12,1470.1100000000001,7,0.42857142857142855,210.0157142857143,1916.6842956162354,0.10957240833352365,7.433866666666666,0.5714285714285714,18.728571428571428,2,0,pnl_std|volume_mean,,0,3.878949581983148,1.70761693455216,8.927412000124871,RED
2026-04_Quantum_US30_SingleTrader,2025-05-19,10659.59,7,1.0,1522.7985714285714,305.1670904290834,4.990048465866436,58.96093333333333,1.0,12.4,2,1,buy_share_high|volume_mean,buy_share_high,0,4.694612399192623,2.9185649896135795,8.945009500277745,RED
2026-04_Quantum_US30_SingleTrader,2025-05-26,-2639.55,5,0.2,-527.9100000000001,1302.3937448982163,-0.4053382489496346,26.118499999999997,0.8,16.66,2,0,pnl_std|volume_mean,,1,3.80323915502451,1.5493184325475675,8.962479482142268,RED
2026-04_Quantum_US30_SingleTrader,2025-06-02,-192.15999999999985,4,0.5,-48.039999999999964,2025.9211657416486,-0.023712669975691526,34.651783333333334,0.5,20.825,2,0,pnl_std|volume_mean,,2,3.9485484206446437,2.317938929358141,7.392981123240602,RED
2026-04_Quantum_US30_SingleTrader,2025-06-09,-998.9599999999994,9,0.3333333333333333,-110.99555555555548,2623.631349847531,-0.04230607915323387,102.47111666666666,0.8888888888888888,29.188888888888886,2,2,pnl_std|volume_mean,pnl_std|volume_mean,3,5.369081003856735,2.8386493015941507,8.943241109936375,RED
2026-04_Quantum_US30_SingleTrader,2025-06-16,5963.75,8,0.5,745.46875,2826.816538341509,0.2637131698816811,87.72151666666667,0.875,29.0375,2,2,pnl_std|volume_mean,pnl_std|volume_mean,0,6.600210317138901,2.4611264338914287,8.960496992975376,RED
2026-04_Quantum_US30_SingleTrader,2025-06-23,9594.45,7,0.5714285714285714,1370.6357142857144,3083.7967838248633,0.44446369536247504,89.09458333333333,1.0,31.014285714285712,3,3,buy_share_high|pnl_std|volume_mean,buy_share_high|pnl_std|volume_mean,0,8.394111887457807,2.7418370123284013,8.977629619536792,RED
2026-04_Quantum_US30_SingleTrader,2025-06-30,23075.57,9,0.7777777777777778,2563.952222222222,2718.6105252259736,0.9431112689483552,74.16523333333333,0.8888888888888888,32.7,2,2,pnl_std|volume_mean,pnl_std|volume_mean,0,10.827363813748182,3.813194577798373,10.617232860721879,RED
2026-04_Quantum_US30_SingleTrader,2025-07-07,1978.2,3,0.3333333333333333,659.4,3008.1619957209755,0.21920362032961577,10.685,1.0,22.600000000000005,3,2,buy_share_high|pnl_std|volume_mean,buy_share_high|pnl_std,0,6.3730229967739,3.263137597222544,12.36678902088932,RED
2026-04_Quantum_US30_SingleTrader,2025-07-14,6205.150000000001,4,0.5,1551.2875000000001,3044.8337256778077,0.5094818435954723,24.508108333333332,1.0,25.675,3,2,buy_share_high|pnl_std|volume_mean,buy_share_high|pnl_std,0,8.355752373462012,2.9344814841024447,12.37537974170035,RED
2026-04_Quantum_US30_SingleTrader,2025-07-21,-77.77999999999997,4,0.25,-19.444999999999993,2940.447473446856,-0.006612939076652217,78.9488,1.0,26.425,3,2,buy_share_high|pnl_std|volume_mean,buy_share_high|pnl_std,1,5.240153739488757,3.0094650081730925,10.634319453309661,RED
2026-04_Quantum_US30_SingleTrader,2025-07-28,-4176.77,6,0.3333333333333333,-696.1283333333334,1490.8779834099994,-0.4669250878204796,40.97902500000001,1.0,22.916666666666668,3,1,buy_share_high|pnl_std|volume_mean,buy_share_high,2,4.769617660070007,2.0101667761376887,8.893758856903387,RED
2026-04_Quantum_US30_SingleTrader,2025-08-04,11224.35,6,0.6666666666666666,1870.7250000000001,3117.130807288972,0.6001432457135173,63.970216666666666,0.5,27.5,2,2,pnl_std|volume_mean,pnl_std|volume_mean,0,9.165497755604443,2.9577957649255993,8.962999206034697,RED
2026-04_Quantum_US30_SingleTrader,2025-08-11,26842.66,8,0.75,3355.3325,3155.4615301444305,1.0633412792221304,88.11183333333332,0.375,40.5625,2,2,pnl_std|volume_mean,pnl_std|volume_mean,0,13.749601014871006,5.308323505342069,8.907605646842566,RED
2026-04_Quantum_US30_SingleTrader,2025-08-18,4502.07,4,0.75,1125.5175,4710.62957648179,0.23893143829844735,132.94493333333332,1.0,41.25,4,3,buy_share_high|hold_min_median|pnl_std|volume_mean,buy_share_high|pnl_std|volume_mean,0,10.64295130775947,4.377757605468561,10.541242906068009,RED
2026-04_Quantum_US30_SingleTrader,2025-08-25,24816.07,9,0.5555555555555556,2757.341111111111,4247.78427858997,0.6491245624239647,28.043016666666666,0.6666666666666666,41.25555555555556,2,2,pnl_std|volume_mean,pnl_std|volume_mean,0,13.362742817624044,4.198156369806448,12.425675585307225,RED
2026-04_Quantum_US30_SingleTrader,2025-09-01,-7507.2,2,0.0,-3753.6,588.4542633034447,-6.3787455271853535,57.1943,0.5,60.599999999999994,1,1,volume_mean,volume_mean,1,13.862567691201264,7.547820070136125,12.433855885838662,RED
2026-04_Quantum_US30_SingleTrader,2025-09-08,811.8,1,1.0,811.8,,,118.12235000000001,0.0,6.6,0,0,,,0,4.101468340487167,4.325915377853161,12.442098486375484,RED
2026-04_Quantum_US30_SingleTrader,2025-09-22,-277.2,1,0.0,-277.2,,,284.29456666666664,0.0,6.6,1,1,hold_min_median,hold_min_median,1,3.5580713807019766,6.248454400005632,10.467693822196289,RED
2026-04_Quantum_US30_SingleTrader,2025-10-06,5396.6,2,1.0,2698.3,4.666904755831149,578.1776447502084,23.612074999999997,1.0,22.0,2,1,buy_share_high|volume_mean,buy_share_high,0,8.286904807382857,5.418665598526087,10.480302537548424,RED
2026-04_Quantum_US30_SingleTrader,2025-10-13,-13691.46,6,0.0,-2281.91,737.5660818394512,-3.093838038632465,8.267891666666667,0.3333333333333333,36.733333333333334,1,1,volume_mean,volume_mean,1,9.013470002390184,4.494027851212402,10.424173789816056,RED
2026-04_Quantum_US30_SingleTrader,2025-10-20,10623.8,4,1.0,2655.95,33.032338700128406,80.40454005122184,56.10508333333333,1.0,21.55,2,1,buy_share_high|volume_mean,buy_share_high,0,7.870405745336441,5.0884787562026155,10.436652571298087,RED
2026-04_Quantum_US30_SingleTrader,2025-10-27,-7002.46,6,0.0,-1167.0766666666666,480.28482473077025,-2.429967816120125,69.56401666666667,1.0,22.0,2,1,buy_share_high|volume_mean,buy_share_high,1,4.887070317377351,2.8825826534223986,10.449047036551576,RED
2026-04_Quantum_US30_SingleTrader,2025-11-03,5395.42,3,0.3333333333333333,1798.4733333333334,5447.722027135133,0.3301330949661396,22.53595,0.6666666666666666,35.833333333333336,2,2,pnl_std|volume_mean,pnl_std|volume_mean,0,12.116790632271941,5.1462504679990495,10.461358037255293,RED
2026-04_Quantum_US30_SingleTrader,2025-11-10,7617.89,5,0.4,1523.578,7478.954880711609,0.2037153618788825,24.877333333333336,0.8,68.1,2,2,pnl_std|volume_mean,pnl_std|volume_mean,0,15.821453398138827,5.930074615295058,10.633359732058796,RED
2026-04_Quantum_US30_SingleTrader,2025-11-17,21983.72,9,0.6666666666666666,2442.6355555555556,5557.668914457551,0.43950720943476096,24.616666666666667,0.5555555555555556,53.333333333333336,2,2,pnl_std|volume_mean,pnl_std|volume_mean,0,15.116511307002204,4.634073140821741,10.645409452686264,RED
2026-04_Quantum_US30_SingleTrader,2025-11-24,15962.929999999998,8,0.5,1995.3662499999998,7167.417917642383,0.2783940148220555,18.627958333333332,0.75,69.6125,2,2,pnl_std|volume_mean,pnl_std|volume_mean,0,16.754616453110376,5.524895013888761,12.433855885838662,RED
2026-04_Quantum_US30_SingleTrader,2025-12-01,2696.02,4,0.5,674.005,6524.064365621071,0.10331059937907844,27.032,0.75,63.4,2,2,pnl_std|volume_mean,pnl_std|volume_mean,0,12.820761554980932,5.429564413437539,12.441822778558116,RED
2026-04_Quantum_US30_SingleTrader,2025-12-08,-7412.73,5,0.0,-1482.5459999999998,1115.5397992362264,-1.328994268976374,33.0229,0.8,23.72,2,0,pnl_std|volume_mean,,1,6.302945017407984,2.5588630984568503,10.562560374255105,RED
2026-04_Quantum_US30_SingleTrader,2025-12-15,8882.36,5,0.6,1776.4720000000002,3671.018223540984,0.4839180553798652,15.128933333333332,0.6,32.239999999999995,2,2,pnl_std|volume_mean,pnl_std|volume_mean,0,9.997852822296283,3.0426734186144677,8.916377595155367,RED
2026-04_Quantum_US30_SingleTrader,2025-12-22,-11335.36,6,0.0,-1889.2266666666667,729.9963003102595,-2.587994851294064,126.33151666666667,0.8333333333333334,30.049999999999997,2,1,hold_min_median|volume_mean,volume_mean,1,7.386709697257927,3.868275011882974,8.932335558386225,RED
2026-04_Quantum_US30_SingleTrader,2025-12-29,4510.87,4,0.75,1127.7175,3826.876489361134,0.2946835371183519,163.6818,0.5,37.6,3,2,hold_min_median|pnl_std|volume_mean,pnl_std|volume_mean,0,9.678183293554113,4.127674333879574,10.43864834779173,RED
2026-04_Quantum_US30_SingleTrader,2026-01-05,12682.06,3,1.0,4227.3533333333335,1775.1519239021015,2.3814036851791562,31.380533333333336,1.0,34.46666666666667,3,2,buy_share_high|pnl_std|volume_mean,buy_share_high|volume_mean,0,13.828714398038406,6.216116766561671,10.519198319957276,RED
2026-04_Quantum_US30_SingleTrader,2026-01-12,11417.68,10,0.6,1141.768,3773.029778610877,0.3026130370008282,127.92575833333333,1.0,38.12,4,3,buy_share_high|hold_min_median|pnl_std|volume_mean,buy_share_high|pnl_std|volume_mean,0,9.534406845421724,3.793275764943161,10.53106606792093,RED
2026-04_Quantum_US30_SingleTrader,2026-01-19,-2938.75,5,0.2,-587.75,5037.011127107026,-0.11668626198520436,9.120533333333332,0.6,48.92,2,2,pnl_std|volume_mean,pnl_std|volume_mean,1,10.369444881299518,4.649331064321729,10.542856752457805,RED
2026-04_Quantum_US30_SingleTrader,2026-01-26,-4116.17,11,0.36363636363636365,-374.1972727272727,3195.6916414231546,-0.11709429904839924,34.27811666666666,0.8181818181818182,33.93636363636364,2,2,pnl_std|volume_mean,pnl_std|volume_mean,2,6.873143260331337,3.375417008998187,10.554571121756235,RED
2026-04_Quantum_US30_SingleTrader,2026-02-02,-8423.46,7,0.14285714285714285,-1203.3514285714284,3452.1891606265754,-0.348576330143224,14.107666666666667,0.8571428571428571,41.457142857142856,2,2,pnl_std|volume_mean,pnl_std|volume_mean,3,9.43540802200275,3.5854085756462135,10.657378841706059,RED
2026-04_Quantum_US30_SingleTrader,2026-02-09,36632.54,8,0.75,4579.0675,5310.792878471296,0.8622191836105042,40.71046666666667,0.5,58.949999999999996,2,2,pnl_std|volume_mean,pnl_std|volume_mean,0,19.77995596940043,6.476333908452446,12.365393386425687,RED
2026-04_Quantum_US30_SingleTrader,2026-02-16,23983.02,6,0.6666666666666666,3997.17,5273.064515740349,0.7580354816574417,25.718541666666667,0.5,53.86666666666667,2,2,pnl_std|volume_mean,pnl_std|volume_mean,0,17.968953809620217,5.554945808297522,10.473981657601042,RED
2026-04_Quantum_US30_SingleTrader,2026-02-23,-24411.33,6,0.0,-4068.5550000000003,457.1374487722484,-8.900069357535846,18.292825,0.3333333333333333,65.05,1,1,volume_mean,volume_mean,1,14.731815813457104,8.326798859405665,10.417093288346525,RED
2026-04_Quantum_US30_SingleTrader,2026-03-02,1297.9399999999996,7,0.42857142857142855,185.41999999999993,5121.7819243729355,0.03620224420677596,17.54085,0.7142857142857143,52.0,2,2,pnl_std|volume_mean,pnl_std|volume_mean,0,9.486978558450586,4.1469390819245975,10.486508207983732,RED
2026-04_Quantum_US30_SingleTrader,2026-03-09,-18199.74,8,0.125,-2274.9675,3841.434265281468,-0.5922182557074968,9.3018,0.75,58.075,2,2,pnl_std|volume_mean,pnl_std|volume_mean,1,13.49798244010944,5.156409022381104,8.82556921274769,RED
2026-04_Quantum_US30_SingleTrader,2026-03-16,-6917.9400000000005,2,0.0,-3458.9700000000003,7.8771695424180495,-439.11331111685104,3.4886583333333334,1.0,55.7,2,2,buy_share_high|volume_mean,buy_share_high|volume_mean,2,12.704251157649034,7.508948898321008,10.520679510086348,RED
2026-04_Quantum_US30_SingleTrader,2026-03-23,6745.83,2,1.0,3372.915,5.791204537917863,582.4202854373158,57.599266666666665,0.0,27.3,1,1,volume_mean,volume_mean,0,10.431160983208787,6.945583032015763,8.979517417931467,RED
2026-04_Quantum_US30_SingleTrader,2026-03-30,-10467.75,3,0.0,-3489.25,88.04517079317885,-39.630225809844454,28.475983333333332,0.3333333333333333,55.300000000000004,1,1,volume_mean,volume_mean,1,12.68365749389981,7.315919916979113,10.634863671927134,RED
2026-04_Quantum_US30_SingleTrader,2026-04-06,3040.7099999999996,5,0.4,608.1419999999999,5590.091274730674,0.10878927912126081,7.802099999999999,1.0,54.620000000000005,3,3,buy_share_high|pnl_std|volume_mean,buy_share_high|pnl_std|volume_mean,0,11.17937470786191,4.60055371258434,8.962638127103947,RED
